Date_and_time_of_unloading,Product_code,Amount,Sale_amount,Discount_amount,Profit,Percentage_markup,Discount_percentage
5/13/22 13:00,2325,1,247.5,82.5,81.5,49.1,25
5/13/22 13:00,2820,1,287.93,192.07,38.93,15.63,40.01
5/13/22 13:00,3055,0.5,310.06,79.94,-37.81,-10.87,20.5
5/13/22 13:00,3194,1,615,205,165,36.67,25
5/13/22 13:00,3499,1,367.3,92.7,117.3,46.92,20.15
5/13/22 13:00,3627,2,494.46,165.54,245.12,98.31,25.08
5/13/22 13:00,3803,1,358.52,91.48,128.52,55.88,20.33
5/13/22 13:00,3804,1,299.93,200.07,24.93,9.07,40.01
5/13/22 13:00,3926,2,557.14,142.86,195.14,53.91,20.41
5/13/22 13:00,3946,1,719.83,480.17,76.83,11.95,40.01
5/13/22 13:00,4022,3,938.96,261.04,314.96,50.47,21.75
5/13/22 13:00,4035,2.25,1145.12,294.88,537.62,88.5,20.48
5/13/22 13:00,4055,1,719.83,480.17,62.83,9.56,40.01
5/13/22 13:00,4117,3,1002.86,407.14,72.86,7.83,28.88
5/13/22 13:00,4127,1,558.69,141.31,148.69,36.27,20.19
5/13/22 13:00,4135,2,639.25,160.75,223.25,53.67,20.09
5/13/22 13:00,4206,5.75,3450.07,229.93,1707.82,98.02,6.25
5/13/22 13:00,4234,1,399.06,100.94,129.06,47.8,20.19
5/13/22 13:00,4457,1,1339.51,0.49,343.41,34.48,0.04
5/13/22 13:00,4493,1,366.48,93.52,115.48,46.01,20.33
5/13/22 13:00,4494,2,732.78,187.22,230.78,45.97,20.35
5/13/22 13:00,4604,1,215,55,105,95.45,20.37
5/13/22 13:00,4608,2,696.54,203.46,198.54,39.87,22.61
5/13/22 13:00,4618,8,5662.94,97.06,3022.94,114.51,1.69
5/13/22 13:00,4623,1,286.88,73.12,106.88,59.38,20.31
5/13/22 13:00,4713,1,215.45,54.55,105.45,95.86,20.2
5/13/22 13:00,4784,1,1260,,357,39.53,
5/13/22 13:00,4787,1,262.22,67.78,122.22,87.3,20.54
5/13/22 13:00,4795,5,2777.16,422.84,1477.16,113.63,13.21
5/13/22 13:00,4797,1,191.86,108.14,51.86,37.04,36.05
5/13/22 13:00,4807,0.25,150,,100,200,
5/13/22 13:00,4813,1,191.86,108.14,61.86,47.58,36.05
5/13/22 13:00,4817,1,202.5,67.5,87.5,76.09,25
5/13/22 13:00,4821,2,431.86,168.14,151.86,54.24,28.02
5/13/22 13:00,4829,1,517.94,2.06,322.94,165.61,0.4
5/13/22 13:00,4830,2,445.34,114.66,205.34,85.56,20.48
5/13/22 13:00,4845,1,287.83,72.17,107.83,59.91,20.05
5/13/22 13:00,4863,1,1197.7,302.3,417.7,53.55,20.15
5/13/22 13:00,4879,1,262.5,87.5,137.83,110.56,25
5/13/22 13:00,4888,1,491.89,328.11,46.89,10.54,40.01
5/13/22 13:00,4889,0.5,630,,130.25,26.06,
5/13/22 13:00,4895,1,467.89,312.11,42.89,10.09,40.01
5/13/22 13:00,4900,1,467.89,312.11,42.89,10.09,40.01
5/13/22 13:00,4910,2,818.6,461.4,312.6,61.78,36.05
5/13/22 13:00,4926,4,1050,270,490,87.5,20.45
5/13/22 13:00,4929,36,351.24,8.76,351.24,,2.43
5/13/22 13:00,4941,1,600,150,199.5,49.81,20
5/14/22 19:00,4117,1,299,1,-11,-3.55,0.33
5/14/22 19:00,4127,1,398.68,1.32,-11.32,-2.76,0.33
5/14/22 19:00,4135,1,320,80,112,53.85,20
5/14/22 19:00,4137,1,303.1,76.9,115.1,61.22,20.24
5/14/22 19:00,4206,12.5,6359.56,1640.44,2572.07,67.91,20.51
5/14/22 19:00,4457,0.5,670,,171.95,34.52,
5/14/22 19:00,4517,2,603,157,203,50.75,20.66
5/14/22 19:00,4618,1,620,180,290,87.88,22.5
5/14/22 19:00,4795,2.5,1200,400,550,84.62,25
5/14/22 19:00,4807,0.5,239.2,60.8,139.2,139.2,20.27
5/14/22 19:00,4830,1,222.73,57.27,102.73,85.61,20.45
5/14/22 19:00,4845,9,2688.9,726.1,1048.9,63.96,21.26
5/14/22 19:00,4929,20,191.44,8.56,191.44,,4.28
5/14/22 19:00,4942,5.75,2849.01,830.99,1210.26,73.85,22.58
5/14/22 19:00,4943,3,905.38,234.62,305.38,50.9,20.58
5/21/22 18:00,137,2,670,170,256,61.84,20.24
5/21/22 18:00,140,1,179.18,100.82,33.18,22.73,36.01
5/21/22 18:00,141,1,287.97,162.03,38.97,15.65,36.01
5/21/22 18:00,213,3,389.54,1560.46,-676.96,-63.47,80.02
5/21/22 18:00,217,1,519.4,350.6,78.4,17.78,40.3
5/21/22 18:00,236,15,5148.98,1301.02,2033.48,65.27,20.17
5/21/22 18:00,278,2,590,150,314,113.77,20.27
5/21/22 18:00,283,5,1400,350,510.15,57.33,20
5/21/22 18:00,294,2,838.95,361.05,265.75,46.36,30.09
5/21/22 18:00,299,2,350.87,89.13,161.27,85.06,20.26
5/21/22 18:00,377,6,1098.46,221.54,504.46,84.93,16.78
5/21/22 18:00,474,1,352,88,110.4,45.7,20
5/21/22 18:00,566,7,1337.38,342.62,505.78,60.82,20.39
5/21/22 18:00,653,5,1329.14,420.86,610.64,84.99,24.05
5/21/22 18:00,674,4,960,640,186,24.03,40
5/21/22 18:00,1149,1,59.93,240.07,-80.07,-57.19,80.02
5/21/22 18:00,1215,1,639.71,160.29,266.21,71.27,20.04
5/21/22 18:00,1217,1,140,40,54.8,64.32,22.22
5/21/22 18:00,1590,3,791.17,498.83,165.97,26.55,38.67
5/21/22 18:00,1809,5,1315.97,334.03,597.47,83.16,20.24
5/21/22 18:00,2016,5,838.72,161.28,340.72,68.42,16.13
5/21/22 18:00,2108,2,240,360,-40,-14.29,60
5/21/22 18:00,2271,3,269.85,540.15,-60.15,-18.23,66.69
5/21/22 18:00,2594,1,334.51,85.49,129.11,62.86,20.35
5/21/22 18:00,3068,1,239.58,60.42,99.58,71.13,20.14
5/21/22 18:00,3096,1,71.92,288.08,-108.08,-60.04,80.02
5/21/22 18:00,3367,5,1257.94,492.06,428.44,51.65,28.12
5/21/22 18:00,3475,1,759.46,190.54,239.46,46.05,20.06
5/21/22 18:00,3503,4,1116.61,283.39,416.61,59.52,20.24
5/21/22 18:00,3617,1,111.91,168.09,1.91,1.74,60.03
5/21/22 18:00,3619,1,112,168,2,1.82,60
5/21/22 18:00,3627,1,264,66,139.33,111.76,20
5/21/22 18:00,3803,1,89.89,360.11,-140.11,-60.92,80.02
5/21/22 18:00,3804,1,400,100,125,45.45,20
5/21/22 18:00,3807,2,798.94,201.06,270.94,51.31,20.11
5/21/22 18:00,3809,1,639.71,160.29,210.71,49.12,20.04
5/21/22 18:00,3917,1,359.83,90.17,122.43,51.57,20.04
5/21/22 18:00,3918,1,383.82,96.18,128.82,50.52,20.04
5/21/22 18:00,3926,1,295.1,54.9,114.1,63.04,15.69
5/21/22 18:00,4006,1,139.88,210.12,-10.6,-7.04,60.03
5/21/22 18:00,4022,3,958.66,241.34,334.66,53.63,20.11
5/21/22 18:00,4114,5,1457.24,142.76,7.24,0.5,8.92
5/21/22 18:00,4116,1,295.5,74.5,-34.5,-10.45,20.14
5/21/22 18:00,4128,1,222,148,42,23.33,40
5/21/22 18:00,4134,1,320,80,112,53.85,20
5/21/22 18:00,4137,3,910,230,346,61.35,20.18
5/21/22 18:00,4138,2,466.55,313.45,70.55,17.82,40.19
5/21/22 18:00,4206,2.45,996.72,571.28,254.37,34.27,36.43
5/21/22 18:00,4276,1,287.76,432.24,-92.24,-24.27,60.03
5/21/22 18:00,4460,1,920,230,301,48.63,20
5/21/22 18:00,4487,2,480,120,300,166.67,20
5/21/22 18:00,4492,1,1039.26,260.74,318.26,44.14,20.06
5/21/22 18:00,4494,3,865.21,94.79,112.21,14.9,9.87
5/21/22 18:00,4509,3,748.69,661.31,-10.31,-1.36,46.9
5/21/22 18:00,4517,19,5631.27,1588.73,1736.27,44.58,22
5/21/22 18:00,4524,1,112,168,-29.7,-20.96,60
5/21/22 18:00,4618,3.75,2398.33,601.67,1160.83,93.8,20.06
5/21/22 18:00,4638,5,1076,274,551,104.95,20.3
5/21/22 18:00,4654,1,55.94,224.06,-69.06,-55.25,80.02
5/21/22 18:00,4656,12,1565.31,1794.69,545.31,53.46,53.41
5/21/22 18:00,4694,4,1053.9,266.1,433.9,69.98,20.16
5/21/22 18:00,4699,2,525.37,134.63,225.37,75.12,20.4
5/21/22 18:00,4714,1,215,55,105,95.45,20.37
5/21/22 18:00,4718,2,308,132,107,53.23,30
5/21/22 18:00,4719,2,264,176,85.2,47.65,40
5/21/22 18:00,4736,2,477.63,122.37,177.63,59.21,20.4
5/21/22 18:00,4762,7,1617.17,482.83,567.17,54.02,22.99
5/21/22 18:00,4763,10,1984.89,1165.11,534.89,36.89,36.99
5/21/22 18:00,4769,1,59.93,240.07,-86.27,-59.01,80.02
5/21/22 18:00,4771,2,607.59,152.41,231.19,61.42,20.05
5/21/22 18:00,4792,5,1279.58,720.42,267.08,26.38,36.02
5/21/22 18:00,4795,4.5,2195.5,684.5,1025.5,87.65,23.77
5/21/22 18:00,4796,15,2501.49,2318.51,101.49,4.23,48.1
5/21/22 18:00,4799,20,4869.24,1730.76,2069.24,73.9,26.22
5/21/22 18:00,4807,2.75,1394.58,255.42,844.58,153.56,15.48
5/21/22 18:00,4817,1,53.94,216.06,-61.06,-53.1,80.02
5/21/22 18:00,4821,1,239.53,60.47,99.53,71.09,20.16
5/21/22 18:00,4822,1,140,40,50,55.56,22.22
5/21/22 18:00,4823,1,59.93,240.07,-80.07,-57.19,80.02
5/21/22 18:00,4824,1,222,148,33,17.46,40
5/21/22 18:00,4830,1,223.36,56.64,103.36,86.13,20.23
5/21/22 18:00,4833,1,223.56,56.44,78.96,54.61,20.16
5/21/22 18:00,4839,5,206.92,1443.08,-543.08,-72.41,87.46
5/21/22 18:00,4845,8,2428.59,611.41,948.59,64.09,20.11
5/21/22 18:00,4846,2,320,80,140,77.78,20
5/21/22 18:00,4851,4,911.12,608.88,91.12,11.11,40.06
5/21/22 18:00,4866,1,280.6,189.4,25.6,10.04,40.3
5/21/22 18:00,4870,1,59.93,240.07,-80.07,-57.19,80.02
5/21/22 18:00,4874,13,6139.01,1660.99,2889.01,88.89,21.29
5/21/22 18:00,4876,1,87.9,352.1,-142.1,-61.78,80.02
5/21/22 18:00,4885,3,768.24,281.76,388.8,102.47,26.83
5/21/22 18:00,4906,2,425,205,125,41.67,32.54
5/21/22 18:00,4911,2,629.37,270.63,211.37,50.57,30.07
5/21/22 18:00,4920,3,303.82,836.18,-281.18,-48.06,73.35
5/21/22 18:00,4928,2,958.69,241.31,518.69,117.88,20.11
5/21/22 18:00,4929,52,490.94,29.06,490.94,,5.59
5/21/22 18:00,4930,2,167.93,392.07,-92.07,-35.41,70.01
5/21/22 18:00,4931,2,298.03,301.97,18.03,6.44,50.33
5/21/22 18:00,4934,11,5391.65,1648.35,2311.65,75.05,23.41
5/21/22 18:00,4935,11,2607.66,692.34,1067.66,69.33,20.98
5/21/22 18:00,4936,4,419.83,780.17,-140.17,-25.03,65.01
5/21/22 18:00,4937,2,312,468,-88,-22,60
5/21/22 18:00,4938,5,269.84,1380.16,-480.16,-64.02,83.65
5/21/22 18:00,4939,2,263.89,396.11,-36.11,-12.04,60.02
5/21/22 18:00,4940,2,792,2508,-999,-55.78,76
5/21/22 18:00,4941,3,1800,450,598.5,49.81,20
5/21/22 18:00,4942,8.75,4471.96,1128.04,1978.21,79.33,20.14
5/21/22 18:00,4943,37,10982.06,3077.94,3582.06,48.41,21.89
5/21/22 18:00,4944,18,4312.74,1597.26,1792.74,71.14,27.03
5/21/22 18:00,4945,18,4462.02,1477.98,1942.02,77.06,24.88
5/21/22 18:00,4946,4,783.31,336.69,403.31,106.13,30.06
5/26/22 18:00,129,1,300,80,84,38.89,21.05
5/26/22 18:00,141,1,360,90,111,44.58,20
5/26/22 18:00,236,21,7187.48,1842.52,2379.87,49.5,20.4
5/26/22 18:00,296,2,131.74,308.26,-66.26,-33.46,70.06
5/26/22 18:00,299,9,1533.48,446.52,680.28,79.73,22.55
5/26/22 18:00,377,1,175.68,44.32,76.68,77.45,20.15
5/26/22 18:00,553,11,2919.32,930.68,1049.32,56.11,24.17
5/26/22 18:00,566,7,1340.79,339.21,509.19,61.23,20.19
5/26/22 18:00,643,1,240,60,97.9,68.9,20
5/26/22 18:00,653,1,277.78,72.22,134.08,93.31,20.63
5/26/22 18:00,1443,3,887.13,222.87,338.13,61.59,20.08
5/26/22 18:00,1590,2,687.5,172.5,270.7,64.95,20.06
5/26/22 18:00,1912,1,520,130,149.36,40.3,20
5/26/22 18:00,1959,1,279.31,70.69,147.31,111.6,20.2
5/26/22 18:00,1995,1,199.51,50.49,84.61,73.64,20.2
5/26/22 18:00,2008,1,270,,140,107.69,
5/26/22 18:00,2016,8,1274.88,325.12,478.08,60,20.32
5/26/22 18:00,2196,20,5850.43,1749.57,2115.43,56.64,23.02
5/26/22 18:00,2524,4,1116.5,203.5,536.5,92.5,15.42
5/26/22 18:00,2944,36,9066.83,2813.17,3506.83,63.07,23.68
5/26/22 18:00,3029,2.25,1050,300,431.25,69.7,22.22
5/26/22 18:00,3030,4,1147.48,292.52,445.48,63.46,20.31
5/26/22 18:00,3068,2,478.71,121.29,198.71,70.97,20.22
5/26/22 18:00,3127,4,2745,855,885.8,47.64,23.75
5/26/22 18:00,3581,19,3878.92,2391.08,1143.92,41.83,38.14
5/26/22 18:00,3744,2,524.9,135.1,244.9,87.46,20.47
5/26/22 18:00,3807,1,398.26,101.74,134.26,50.86,20.35
5/26/22 18:00,3809,1,640,160,211,49.18,20
5/26/22 18:00,3926,1,278.21,71.79,97.21,53.71,20.51
5/26/22 18:00,4022,3,940,260,316,50.64,21.67
5/26/22 18:00,4117,4,1200,,-40,-3.23,
5/26/22 18:00,4128,3,886.18,223.82,346.18,64.11,20.16
5/26/22 18:00,4138,1,195,195,-3,-1.52,50
5/26/22 18:00,4210,10,3353.35,846.65,1373.35,69.36,20.16
5/26/22 18:00,4341,3,1209.82,440.18,355.82,41.67,26.68
5/26/22 18:00,4483,2,880,220,290,49.15,20
5/26/22 18:00,4596,18,4668.47,1271.53,1813.47,63.52,21.41
5/26/22 18:00,4604,1,215,55,105,95.45,20.37
5/26/22 18:00,4618,4.25,2716.17,683.83,1313.67,93.67,20.11
5/26/22 18:00,4636,4,661.07,538.93,161.07,32.21,44.91
5/26/22 18:00,4638,1,215.77,54.23,110.77,105.5,20.09
5/26/22 18:00,4656,7,1566.67,393.33,971.67,163.31,20.07
5/26/22 18:00,4676,4,959.33,240.67,449.33,88.1,20.06
5/26/22 18:00,4694,1,260,70,105,67.74,21.21
5/26/22 18:00,4699,2,525,135,225,75,20.45
5/26/22 18:00,4718,2,306.93,133.07,100.53,48.71,30.24
5/26/22 18:00,4736,3,719.23,180.77,269.23,59.83,20.09
5/26/22 18:00,4756,4,1535.84,664.16,367.84,31.49,30.19
5/26/22 18:00,4760,2,670.6,289.4,188.6,39.13,30.15
5/26/22 18:00,4792,1,317.65,82.35,115.15,56.86,20.59
5/26/22 18:00,4795,18,8346.26,3173.74,3666.26,78.34,27.55
5/26/22 18:00,4796,1,260,70,100,62.5,21.21
5/26/22 18:00,4799,1,260,70,120,85.71,21.21
5/26/22 18:00,4807,3.5,1678.22,421.78,978.22,139.75,20.08
5/26/22 18:00,4824,5,1476.27,373.73,531.27,56.22,20.2
5/26/22 18:00,4846,1,160,40,70,77.78,20
5/26/22 18:00,4874,8.5,4013.81,1086.19,1888.81,88.89,21.3
5/26/22 18:00,4927,1,704,176,224,46.67,20
5/26/22 18:00,4928,13.5,6412.37,1687.63,3442.37,115.9,20.83
5/26/22 18:00,4929,73.5,677.41,57.59,677.41,,7.84
5/26/22 18:00,4930,2,388.08,171.92,128.08,49.26,30.7
5/26/22 18:00,4934,8.75,4361.11,1238.89,1911.11,78,22.12
5/26/22 18:00,4941,2,1200,300,399,49.81,20
5/26/22 18:00,4946,7,1557.55,402.45,892.55,134.22,20.53
5/26/22 18:00,4947,5,791.03,608.97,266.03,50.67,43.5
5/26/22 18:00,4948,15,2179.01,2020.99,754.01,52.91,48.12
5/26/22 18:00,4949,6,1510.27,469.73,670.27,79.79,23.72
5/26/22 18:00,4950,8,2034.66,605.34,914.66,81.67,22.93
5/26/22 18:00,4951,23,4729.83,2860.17,1509.83,46.89,37.68
5/26/22 18:00,4953,7,1833.84,476.16,853.84,87.13,20.61
5/26/22 18:00,4954,18,5149.31,1510.69,2089.31,68.28,22.68
5/26/22 18:00,4955,2,526.74,133.26,236.74,81.63,20.19
5/26/22 18:00,4956,8,1561.31,838.69,481.31,44.57,34.95
5/26/22 18:00,4958,2,769.53,330.47,181.53,30.87,30.04
5/26/22 18:00,4959,2,899.75,600.25,105.75,13.32,40.02
5/26/22 18:00,4960,4,1258.68,1021.32,42.68,3.51,44.79
5/26/22 18:00,4961,3,1053.63,386.37,288.63,37.73,26.83
5/26/22 18:00,4962,3,746.26,843.74,-90.74,-10.84,53.07
5/26/22 18:00,4963,1,360,90,120,50,20
5/26/22 18:00,4964,7,1872.5,577.5,773.5,70.38,23.57
5/26/22 18:00,4965,6,1111.65,568.35,379.65,51.86,33.83
5/29/22 13:00,137,1,336,84,129,62.32,20
5/29/22 13:00,141,1,269.32,180.68,20.32,8.16,40.15
5/29/22 13:00,299,8,1400.1,359.9,641.7,84.61,20.45
5/29/22 13:00,377,3,526,134,229,77.1,20.3
5/29/22 13:00,464,1,260,70,130,100,21.21
5/29/22 13:00,566,11,1964.54,675.46,657.74,50.33,25.59
5/29/22 13:00,1092,4,1045.15,274.85,535.15,104.93,20.82
5/29/22 13:00,1443,1,296,74,113,61.75,20
5/29/22 13:00,1510,21,5315.09,1614.91,2510.09,89.49,23.3
5/29/22 13:00,1755,1,404.53,135.47,118.55,41.45,25.09
5/29/22 13:00,1959,2,560,140,296,112.12,20
5/29/22 13:00,2016,10,1578.17,421.83,582.17,58.45,21.09
5/29/22 13:00,2273,2.25,1145.57,294.43,504.32,78.65,20.45
5/29/22 13:00,2524,2,520,140,230,79.31,21.21
5/29/22 13:00,2594,2,670.91,169.09,260.11,63.32,20.13
5/29/22 13:00,3012,1,264,66,119,82.07,20
5/29/22 13:00,3029,15.25,6993.8,2156.2,2800.05,66.77,23.57
5/29/22 13:00,3744,8,1953.15,686.85,833.15,74.39,26.02
5/29/22 13:00,3807,1,400,100,136,51.52,20
5/29/22 13:00,4021,1,614.29,205.71,166.29,37.12,25.09
5/29/22 13:00,4022,1,299.65,100.35,91.65,44.06,25.09
5/29/22 13:00,4112,1,238.63,61.37,-51.37,-17.71,20.46
5/29/22 13:00,4117,5,1289.49,210.51,-260.51,-16.81,14.03
5/29/22 13:00,4234,2,775,225,235,43.52,22.5
5/29/22 13:00,4604,2,430,110,210,95.45,20.37
5/29/22 13:00,4616,1,216,54,106,96.36,20
5/29/22 13:00,4618,4.25,2668.69,731.31,1266.19,90.28,21.51
5/29/22 13:00,4636,1,238.1,61.9,113.1,90.48,20.63
5/29/22 13:00,4673,6,1388.76,411.24,578.76,71.45,22.85
5/29/22 13:00,4676,5,1182.93,317.07,507.93,75.25,21.14
5/29/22 13:00,4684,1,437.5,112.5,187.5,75,20.45
5/29/22 13:00,4807,3,1439.09,360.91,839.09,139.85,20.05
5/29/22 13:00,4833,1,222.73,57.27,78.13,54.03,20.45
5/29/22 13:00,4851,1,303.39,76.61,98.39,48,20.16
5/29/22 13:00,4893,0.25,385,100,22.5,6.21,20.62
5/29/22 13:00,4928,5.9,2793.31,746.69,1495.31,115.2,21.09
5/29/22 13:00,4929,35,332.61,17.39,332.61,,4.97
5/29/22 13:00,4930,1,278.67,1.33,148.67,114.36,0.48
5/29/22 13:00,4934,4,2036.34,523.66,916.34,81.82,20.46
5/29/22 13:00,4941,2,1200,300,399,49.81,20
5/29/22 13:00,4947,6,1337.07,342.93,707.07,112.23,20.41
5/29/22 13:00,4949,1,210.67,119.33,70.67,50.48,36.16
5/29/22 13:00,4951,1,261.9,68.1,121.9,87.07,20.64
5/29/22 13:00,4953,2,524,136,244,87.14,20.61
5/29/22 13:00,4962,1,397.04,132.96,118.04,42.31,25.09
5/29/22 13:00,4965,5,1106.86,293.14,496.86,81.45,20.94
5/29/22 13:00,4966,5,954.95,245.05,390.95,69.32,20.42
5/29/22 13:00,4967,1,300,80,120,66.67,21.05
6/1/22 19:00,126,1,303.84,76.16,87.84,40.67,20.04
6/1/22 19:00,129,7,2044.5,615.5,532.5,35.22,23.14
6/1/22 19:00,140,1,222.62,57.38,76.62,52.48,20.49
6/1/22 19:00,236,24,7972.28,2347.72,2357.96,42,22.75
6/1/22 19:00,277,1,659.43,440.57,166.93,33.89,40.05
6/1/22 19:00,283,5,1399.8,350.2,509.95,57.31,20.01
6/1/22 19:00,296,6,995.71,324.29,401.71,67.63,24.57
6/1/22 19:00,299,8,1405,355,646.6,85.26,20.17
6/1/22 19:00,377,8,1626.33,133.67,839.73,106.75,7.59
6/1/22 19:00,464,8,2003.24,636.76,963.24,92.62,24.12
6/1/22 19:00,474,2,703.57,176.43,220.37,45.61,20.05
6/1/22 19:00,566,10,1884.98,515.02,696.98,58.67,21.46
6/1/22 19:00,653,9,2448.3,701.7,1155,89.31,22.28
6/1/22 19:00,1092,14,3540.55,1079.45,1738.05,96.42,23.36
6/1/22 19:00,1217,2,258.44,101.56,88.04,51.67,28.21
6/1/22 19:00,1443,3,886.03,223.97,337.03,61.39,20.18
6/1/22 19:00,1510,8,2004.26,635.74,924.26,85.58,24.08
6/1/22 19:00,1590,1,343.88,86.12,135.48,65.01,20.03
6/1/22 19:00,1959,2,557.92,142.08,293.92,111.33,20.3
6/1/22 19:00,1965,1,599.69,150.31,182.69,43.81,20.04
6/1/22 19:00,2016,9,1437.81,362.19,541.41,60.4,20.12
6/1/22 19:00,2222,1,239.88,60.12,78.88,48.99,20.04
6/1/22 19:00,2262,1,2120,530,659,45.11,20
6/1/22 19:00,2273,6.5,3236.49,923.51,1367.12,73.13,22.2
6/1/22 19:00,2524,4,948,372,368,63.45,28.18
6/1/22 19:00,2594,3,750.74,509.26,117.69,18.59,40.42
6/1/22 19:00,2888,1,2640,660,731,38.29,20
6/1/22 19:00,3012,4,981.65,338.35,401.65,69.25,25.63
6/1/22 19:00,3032,19.5,9802.07,2677.93,5107.07,108.78,21.46
6/1/22 19:00,3055,0.25,155.18,39.82,-18.76,-10.79,20.42
6/1/22 19:00,3068,1,240,60,100,71.43,20
6/1/22 19:00,3498,1,345,115,95,38,25
6/1/22 19:00,3503,1,280,70,105,60,20
6/1/22 19:00,3744,4,1017.93,302.07,457.93,81.77,22.88
6/1/22 19:00,3782,12.25,6494.15,1835.85,2696.65,71.01,22.04
6/1/22 19:00,3807,7,2799.2,700.8,951.2,51.47,20.02
6/1/22 19:00,3809,2,1279.82,320.18,421.82,49.16,20.01
6/1/22 19:00,3917,2,719.79,180.21,244.99,51.6,20.02
6/1/22 19:00,3926,1,280,70,99,54.7,20
6/1/22 19:00,3957,1,224,56,114,103.64,20
6/1/22 19:00,3978,1,209.89,0.11,21.89,11.64,0.05
6/1/22 19:00,4020,1,655.54,164.46,207.54,46.33,20.06
6/1/22 19:00,4094,12.5,5781.11,1718.89,2618.61,82.8,22.92
6/1/22 19:00,4134,1,319.78,80.22,111.78,53.74,20.06
6/1/22 19:00,4135,1,319.78,80.22,111.78,53.74,20.06
6/1/22 19:00,4138,1,310,80,112,56.57,20.51
6/1/22 19:00,4234,2,800,200,260,48.15,20
6/1/22 19:00,4457,0.25,266.42,68.58,17.39,6.98,20.47
6/1/22 19:00,4460,2,1840,460,602,48.63,20
6/1/22 19:00,4492,2,2078.56,521.44,636.56,44.14,20.06
6/1/22 19:00,4604,3,647,163,317,96.06,20.12
6/1/22 19:00,4616,8,1698.03,461.97,818.03,92.96,21.39
6/1/22 19:00,4618,9.5,6064.58,1535.42,2929.58,93.45,20.2
6/1/22 19:00,4641,2,1439.59,360.41,449.59,45.41,20.02
6/1/22 19:00,4643,2,1391.6,348.4,435.6,45.56,20.02
6/1/22 19:00,4656,14,3131.02,788.98,1941.02,163.11,20.13
6/1/22 19:00,4673,3,717.86,182.14,312.86,77.25,20.24
6/1/22 19:00,4699,2,528,132,228,76,20
6/1/22 19:00,4718,13,2104.49,755.51,762.89,56.86,26.42
6/1/22 19:00,4760,1,381.94,98.06,140.94,58.48,20.43
6/1/22 19:00,4784,0.25,125,190,-100.75,-44.63,60.32
6/1/22 19:00,4799,14,3333.08,1286.92,1373.08,70.06,27.86
6/1/22 19:00,4804,19,4417.42,1282.58,1782.42,67.64,22.5
6/1/22 19:00,4807,7.15,3415.68,874.32,1985.68,138.86,20.38
6/1/22 19:00,4839,4,1038,282,438,73,21.36
6/1/22 19:00,4846,2,320,80,140,77.78,20
6/1/22 19:00,4854,1,659.43,440.57,105.43,19.03,40.05
6/1/22 19:00,4856,1,880,220,346,64.79,20
6/1/22 19:00,4876,1,263.77,176.23,33.77,14.68,40.05
6/1/22 19:00,4895,1,467.59,312.41,42.59,10.02,40.05
6/1/22 19:00,4900,1,467.59,312.41,42.59,10.02,40.05
6/1/22 19:00,4929,81,789.58,20.42,789.58,,2.52
6/1/22 19:00,4930,1,223.5,56.5,93.5,71.92,20.18
6/1/22 19:00,4932,3.5,1965.12,554.88,740.12,60.42,22.02
6/1/22 19:00,4934,1.75,892.04,227.96,402.04,82.05,20.35
6/1/22 19:00,4938,18,4716.81,1223.19,2016.81,74.7,20.59
6/1/22 19:00,4939,14,3775.61,844.39,1675.61,79.79,18.28
6/1/22 19:00,4941,1,600,150,199.5,49.81,20
6/1/22 19:00,4947,4,886.62,233.38,466.62,111.1,20.84
6/1/22 19:00,4952,1,261.9,68.1,116.9,80.62,20.64
6/1/22 19:00,4958,1,440,110,146,49.66,20
6/1/22 19:00,4963,2,717.51,182.49,237.51,49.48,20.28
6/1/22 19:00,4965,6,1322.35,357.65,590.35,80.65,21.29
6/1/22 19:00,4966,3,533.53,186.47,195.13,57.66,25.9
6/1/22 19:00,4967,13,3779.87,1160.13,1439.87,61.53,23.48
6/1/22 19:00,4969,3,644.67,255.33,224.67,53.49,28.37
6/1/22 19:00,4970,9,2124.06,575.94,864.06,68.58,21.33
6/5/22 12:00,141,1,360,90,111,44.58,20
6/5/22 12:00,236,5,1716.64,433.36,546.99,46.77,20.16
6/5/22 12:00,294,1,359.57,240.43,72.97,25.46,40.07
6/5/22 12:00,296,1,175,45,76,76.77,20.45
6/5/22 12:00,474,1,351.52,88.48,109.92,45.5,20.11
6/5/22 12:00,566,7,1338.64,341.36,507.04,60.97,20.32
6/5/22 12:00,643,1,238.36,61.64,96.26,67.74,20.55
6/5/22 12:00,1092,7,1572.97,737.03,662.97,72.85,31.91
6/5/22 12:00,1510,2,527.13,132.87,257.13,95.23,20.13
6/5/22 12:00,2016,1,159.62,40.38,60.02,60.26,20.19
6/5/22 12:00,2524,1,263.42,66.58,118.42,81.67,20.18
6/5/22 12:00,3032,3.25,1656.81,423.19,844.31,103.92,20.35
6/5/22 12:00,3925,1.5,1000.04,379.96,405.14,68.1,27.53
6/5/22 12:00,4094,3.5,1616.11,483.89,730.61,82.51,23.04
6/5/22 12:00,4604,2,431.66,108.34,211.66,96.21,20.06
6/5/22 12:00,4657,15.5,6427.87,1632.13,4412.87,219,20.25
6/5/22 12:00,4789,4.75,2488.42,741.58,968.42,63.71,22.96
6/5/22 12:00,4796,3,720.27,269.73,240.27,50.06,27.25
6/5/22 12:00,4807,4,1916.25,483.75,1116.25,139.53,20.16
6/5/22 12:00,4821,1,179.79,120.21,39.79,28.42,40.07
